job_id,industry_sector,job_title,required_skills,minimum_experience_years,education_level,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed
3756132105,Marketing & PR,Social Media Influencer Specialist,"['social media', 'public relations', 'strategic planning']",0,Bachelor's,1.0,United States,Full-time,,,1,1.0
3756114568,Marketing & PR,Social Media Manager,"['social media', 'facebook ads', 'research', 'communication']",0,Bachelor's,4.72,"Omaha, NE",Full-time,,4583.33,0,
3756792740,Marketing & PR,Social Media Manager,"['strategy', 'research', 'google analytics', 'social media', 'communication', 'leadership', 'analytical']",8,Bachelor's,4.72,"Brentwood, TN",Full-time,Mid-Senior level,22513.08,0,
3749352336,Marketing & PR,Social Media Manager,"['strategy', 'video editing', 'after effects', 'social media', 'graphic design']",3,Bachelor's,4.72,"Wilmington, DE",Full-time,Mid-Senior level,,1,
3701301251,Marketing & PR,Social Media Manager,"['social media', 'strategy', 'recruitment']",0,Bachelor's,4.72,United States,Full-time,,9375.0,0,1.0
3757372848,Marketing & PR,Social Media Manager,"['attention to detail', 'strategy', 'education', 'content marketing', 'social media', 'public relations', 'communication', 'excel', 'critical thinking']",5,Bachelor's,4.72,"Addison, TX",Full-time,Mid-Senior level,,1,
3693050241,Marketing & PR,Social Media Manager,"['strategy', 'multitasking', 'social media', 'communication', 'excel', 'analytical']",3,Bachelor's,4.72,"Mountainside, NJ",Full-time,Mid-Senior level,,1,
3755575912,Marketing & PR,Social Media Manager,"['social media', 'strategy', 'communication']",3,Bachelor's,4.72,"New York, United States",Full-time,Mid-Senior level,,1,
3749339928,Marketing & PR,Social Media Manager,"['social media', 'education', 'flutter']",0,Bachelor's,4.72,United States,Full-time,,,1,1.0
3694101501,Marketing & PR,Social Media Manager,"['attention to detail', 'research', 'education', 'html', 'google analytics', 'seo', 'social media', 'communication', 'css', 'powerpoint', 'javascript', 'excel', 'event planning']",5,Master's,4.72,"Burbank, CA",Full-time,Mid-Senior level,5625.0,0,
3756910488,Marketing & PR,Social Media Manager,"['strategy', 'advocacy', 'social media', 'communication', 'graphic design', 'copywriting']",2,Bachelor's,4.72,"Philadelphia, PA",Full-time,Mid-Senior level,,1,
3699094051,Marketing & PR,Social Media Manager,"['social media', 'public relations', 'communication', 'media relations', 'copywriting']",0,Bachelor's,4.72,New York City Metropolitan Area,Part-time,,,1,1.0
3694109012,Marketing & PR,Social Media Manager,"['strategy', 'education', 'teaching', 'social media', 'illustrator', 'analytical']",0,Bachelor's,4.72,"Kihei, HI",Full-time,,,1,
3757496149,Marketing & PR,Social Media Manager,"['social media', 'facebook ads', 'education']",0,Bachelor's,4.72,United States,Full-time,,,1,1.0
3757468300,Marketing & PR,Social Media Manager,"['social media', 'facebook ads', 'education']",0,Bachelor's,4.72,United States,Full-time,,,1,1.0
3756134122,Marketing & PR,Social Media Manager,"['strategy', 'video editing', 'social media', 'communication', 'graphic design']",3,Bachelor's,4.72,United States,Full-time,,,1,1.0
3757752338,Marketing & PR,Social Media Manager,"['social media', 'facebook ads', 'education']",0,Bachelor's,4.72,United States,Full-time,,,1,1.0
3693051334,Marketing & PR,Social Media Manager,"['social media', 'strategy', 'communication']",0,Bachelor's,4.72,"Dallas, TX",Full-time,,,1,
3757452012,Marketing & PR,Social Media Manager,"['social media', 'customer service']",0,Bachelor's,4.72,"New York, NY",Full-time,,,1,
3693071569,Marketing & PR,Social Media Manager,"['attention to detail', 'video editing', 'teamwork', 'social media', 'communication', 'time management', 'analytical']",0,Bachelor's,4.72,Los Angeles Metropolitan Area,Full-time,,6875.0,0,
3757434163,Marketing & PR,Social Media Manager,"['social media', 'strategy', 'time management']",5,Bachelor's,4.72,"Nashville, TN",Full-time,Mid-Senior level,,1,1.0
3701148406,Marketing & PR,Social Media Manager,"['social media', 'communication', 'attention to detail']",0,Bachelor's,4.72,Honduras,Contract,,,1,1.0
3693585872,Marketing & PR,Social Media Manager,"['social media', 'strategy', 'communication']",2,Bachelor's,4.72,"Tampa, FL",Full-time,Associate,4375.0,0,
3693582837,Marketing & PR,Social Media Manager,"['strategy', 'google analytics', 'social media', 'communication', 'analytical']",0,Bachelor's,4.72,"Raleigh, NC",Part-time,,2860.0,0,
3757924082,Marketing & PR,Social Media Manager,"['attention to detail', 'social media', 'communication', 'problem solving', 'critical thinking']",0,Bachelor's,4.72,United States,Full-time,,,1,1.0
3693582849,Marketing & PR,Social Media Manager,"['social media', 'react', 'education', 'advocacy']",2,Bachelor's,4.72,"Bellevue, WA",Full-time,Mid-Senior level,,1,1.0
3755577457,Marketing & PR,Social Media Manager,"['strategy', 'content marketing', 'social media', 'communication', 'copywriting']",5,Bachelor's,4.72,"Washington, DC",Full-time,Mid-Senior level,7000.0,0,
3701199733,Marketing & PR,Social Media Manager Creator,"['social media', 'research', 'time management']",0,Bachelor's,1.0,"Boston, MA",Part-time,,,1,
3701309572,Marketing & PR,Social Media Marketing,"['social media', 'public relations', 'research', 'communication']",0,Bachelor's,2.79,"Coral Gables, FL",Internship,,,1,
3701324255,Marketing & PR,Social Media Marketing,"['social media', 'graphic design']",0,Bachelor's,2.79,"New York, United States",Internship,,,1,1.0
3693048714,Marketing & PR,Social Media Marketing,"['social media', 'communication']",0,Bachelor's,2.79,United States,Internship,,,1,1.0
3694106095,Marketing & PR,Social Media Marketing,"['social media', 'research', 'powerpoint']",0,Bachelor's,2.79,"Coral Gables, FL",Part-time,,,1,
3693044339,Marketing & PR,Social Media Marketing,"['video editing', 'research', 'social media', 'communication', 'time management', 'graphic design']",0,Bachelor's,2.79,United States,Internship,,,1,1.0
3757747201,Marketing & PR,Social Media Marketing,"['social media', 'strategy', 'excel']",0,Bachelor's,2.79,"Los Angeles, CA",Internship,,,1,1.0
3693587585,Marketing & PR,Social Media Marketing Manager,"['strategy', 'research', 'education', 'lead generation', 'safety', 'zendesk', 'social media', 'communication', 'project management', 'email marketing']",5,Bachelor's,1.0,"Riviera Beach, FL",Full-time,,,1,
3694138434,Marketing & PR,Social Media Marketing Specialist,"['strategy', 'operations', 'brand management', 'leadership', 'media relations', 'social media', 'communication', 'public relations', 'email marketing']",5,Bachelor's,2.31,"Norfolk, VA",Full-time,,,1,
3756117046,Marketing & PR,Social Media Marketing Specialist,"['social media', 'strategy', 'photoshop', 'communication']",0,High School / Diploma,2.31,"Seattle, WA",Part-time,,4160.0,0,
3749345169,Marketing & PR,Social Media Marketing Specialist,"['photoshop', 'communication', 'illustrator', 'social media', 'project management']",1,Bachelor's,2.31,"Valparaiso, IN",Part-time,,,1,
3755113421,Marketing & PR,Social Media Marketing Specialist,"['social media', 'communication', 'recruitment']",0,Bachelor's,2.31,"Washington, DC",Full-time,,4375.0,0,
3756906388,Marketing & PR,Social Media Mentor,"['mathematics', 'teaching', 'communication', 'social media', 'mentoring']",0,Bachelor's,1.0,"Gloucester, MA",Volunteer,,,1,1.0
3757705556,Marketing & PR,Social Media Specialist,"['strategy', 'education', 'photoshop', 'social media', 'communication', 'copywriting', 'premiere pro']",0,Bachelor's,2.57,"Orlando, FL",Full-time,,,1,
3693058043,Marketing & PR,Social Media Specialist,"['attention to detail', 'aws', 'education', 'c', 'social media', 'communication', 'project management', 'presentation skills']",0,Bachelor's,2.57,"Addison, TX",Contract,,5373.33,0,
3757419524,Marketing & PR,Social Media Specialist,"['attention to detail', 'strategy', 'research', 'social media', 'communication', 'public relations']",7,Bachelor's,2.57,"Cleveland, OH",Full-time,Mid-Senior level,,1,
3756107255,Marketing & PR,Social Media Specialist,"['research', 'teamwork', 'google analytics', 'safety', 'social media', 'leadership', 'media relations']",1,Bachelor's,2.57,"Lemont, IL",Full-time,Entry level,,1,
3756108341,Marketing & PR,Social Media Specialist,"['strategy', 'video editing', 'education', 'customer service', 'operations', 'photoshop', 'social media', 'public relations', 'hospitality', 'graphic design', 'copywriting', 'premiere pro', 'strategic planning']",2,Bachelor's,2.57,"Orlando, FL",Full-time,Entry level,5875.0,0,
3757733625,Marketing & PR,Social Media Strategist,"['strategy', 'lead generation', 'advocacy', 'content marketing', 'social media']",3,Bachelor's,1.0,United States,Full-time,Mid-Senior level,,1,1.0
3693586482,Other,Social Science Research Scholar,"['research', 'education', 'teaching', 'leadership', 'r', 'mentoring', 'analytical']",1,Bachelor's,1.0,"Stanford, CA",Part-time,Entry level,9458.33,0,
3757498387,Project & Product Management,Social Service Program Manager,"['research', 'recruitment', 'teamwork', 'operations', 'salesforce', 'communication', 'social media', 'hospitality', 'excel']",0,Bachelor's,1.0,"Chicago, IL",Full-time,,,1,
3693071229,Business Strategy & Consulting,Social Services Advisor,"['education', 'rehabilitation']",0,Bachelor's,1.0,"Lacey, WA",Full-time,,5000.0,0,
3690841034,Legal & Compliance,Social Services Attorney,"['contract drafting', 'compliance', 'communication', 'legal research', 'analytical']",0,Bachelor's,1.0,"Mexico, NY",Full-time,,8158.54,0,
3693052429,Project & Product Management,Social Services Program Coordinator,"['salesforce', 'project management', 'education', 'excel']",1,Bachelor's,1.0,"New York, NY",Full-time,Entry level,,1,
3757757514,Other,Social Work Associate,"['research', 'education', 'payroll', 'html', 'advocacy', 'patient care', 'healthcare', 'communication']",0,Bachelor's,1.0,"San Francisco, CA",Full-time,,,1,
3701365836,Other,Social Worker,"['research', 'education', 'c', 'patient care', 'conflict resolution', 'leadership']",1,Bachelor's,3.43,"Salt Lake City, UT",Full-time,Entry level,,1,
3755137613,Other,Social Worker,"['education', 'advocacy']",0,Bachelor's,3.43,Washington DC-Baltimore Area,Contract,,4166.67,0,
3693053008,Other,Social Worker,"['c', 'safety', 'communication', 'time management', 'analytical', 'critical thinking']",1,Master's,3.43,"Blythe, CA",Full-time,Entry level,5885.53,0,
3756149666,Other,Social Worker,"['education', 'advocacy', 'patient care', 'healthcare', 'communication', 'surgery', 'event planning']",1,Bachelor's,3.43,"Atlantis, FL",Full-time,Entry level,,1,
3693053326,Other,Social Worker,"['communication', 'adaptability', 'teamwork', 'problem solving']",0,Master's,3.43,"Hockessin, DE",Full-time,,,1,
3755581494,Other,Social Worker,"['adaptability', 'teamwork', 'healthcare', 'communication', 'problem solving']",1,Bachelor's,3.43,"San Antonio, TX",Full-time,Entry level,7612.5,0,1.0
3693073045,Other,Social Worker,"['education', 'teamwork', 'conflict resolution', 'communication', 'time management', 'problem solving', 'mentoring', 'negotiation']",1,Master's,3.43,"Orange, CA",Full-time,Entry level,7529.6,0,
3693593022,Other,Social Worker,"['communication', 'adaptability', 'teamwork', 'problem solving']",0,PhD,3.43,United States,Contract,,9791.67,0,1.0
3749345959,Other,Social Worker,"['leadership', 'communication', 'education', 'healthcare']",1,Master's,3.43,"Hammond, LA",Full-time,Entry level,,1,
3757906952,Other,Social Worker,"['adaptability', 'teamwork', 'healthcare', 'communication', 'problem solving']",0,Bachelor's,3.43,"Wilmington, DE",Full-time,,,1,
3697351784,Other,Social Worker Inpatient,"['adaptability', 'teamwork', 'patient care', 'communication', 'problem solving']",1,Master's,1.0,"Brookline, MA",Full-time,Entry level,,1,
3753089328,Other,Social Worker Lcsw,"['event planning', 'talent acquisition', 'healthcare']",1,Master's,1.0,"Covington, LA",Full-time,Entry level,,1,
3755592304,Other,Social Worker Lsw,"['customer service', 'c', 'patient care', 'safety', 'healthcare']",20,Bachelor's,1.0,"Cuyahoga Falls, OH",Full-time,Entry level,,1,
3753090502,Other,Social Worker Site Supervisor,"['attention to detail', 'c', 'advocacy', 'conflict resolution', 'compliance', 'leadership', 'communication', 'problem solving', 'hipaa', 'analytical']",5,Master's,1.0,San Francisco Bay Area,Full-time,Mid-Senior level,7083.33,0,
3693046297,Technology & IT,Software Analyst,"['research', 'data entry', 'customer service', 'multitasking', 'communication', 'time management', 'excel', 'analytical']",2,Bachelor's,1.0,"Oakland, CA",Contract,Mid-Senior level,5113.33,0,
3699082995,Technology & IT,Software Architect,"['structural analysis', 'engineering design', 'java', 'project management', 'autocad']",5,Bachelor's,2.31,"Salt Lake City, UT",Contract,Mid-Senior level,13000.0,0,1.0
3749355575,Technology & IT,Software Architect,"['aws', 'emr', 'elasticsearch', 'hadoop']",5,Bachelor's,2.31,United States,Full-time,Mid-Senior level,15000.0,0,1.0
3701199596,Technology & IT,Software Architect,"['aws', 'angular', 'postgresql', 'compliance', 'accounting', 'leadership', 'python', 'project management', 'java', 'communication']",5,Bachelor's,2.31,"Fort Myers, FL",Full-time,Mid-Senior level,9583.33,0,
3697357519,Technology & IT,Software Architect,"['leadership', 'strategy', 'education', 'problem solving']",5,Bachelor's,2.31,"Columbus, OH",Full-time,Executive,,1,1.0
3699083347,Technology & IT,Software As A Solution Manager,"['risk management', 'conflict resolution', 'healthcare', 'communication', 'leadership', 'time management', 'project management', 'excel', 'talent acquisition', 'pmp', 'analytical', 'negotiation', 'account management']",3,Master's,1.0,"Miami, FL",Full-time,Mid-Senior level,,1,1.0
3693048643,Technology & IT,Software Consultant,"['docker', 'angular', 'html', 'c', 'typescript', 'react', 'ux', 'azure', 'communication', 'css', 'javascript', 'linux', 'devops', 'sql']",5,Master's,1.0,"Alexandria, VA",Full-time,Mid-Senior level,,1,
3749370148,Technology & IT,Software Design Architect,"['aws', 'communication', 'mentoring', 'sql']",4,Bachelor's,1.0,"Herndon, VA",Full-time,Mid-Senior level,,1,1.0
3749352370,Technology & IT,Software Designer,"['mathematics', 'education', 'manufacturing', 'c', 'communication', 'python', 'django', 'sql']",7,High School / Diploma,1.0,"Redmond, OR",Contract,,8493.33,0,
3755585808,Technology & IT,Software Engineer,"['bash', 'c', 'azure', 'auditing', 'leadership', 'communication', 'java', 'python', 'statistics', 'problem solving', 'troubleshooting', 'devops', 'technical support', 'sql']",2,Bachelor's,8.7,"Charlotte, NC",Contract,Mid-Senior level,9013.33,0,
3748840866,Technology & IT,Software Engineer,"['aws', 'machine learning', 'research', 'gcp', 'docker', 'operations', 'typescript', 'kubernetes', 'azure', 'healthcare', 'kafka', 'javascript', 'devops', 'node.js', 'sql']",5,Master's,8.7,United States,Full-time,Mid-Senior level,,1,1.0
3755590005,Technology & IT,Software Engineer,"['payroll', 'leadership', 'communication', 'java', 'mentoring']",5,High School / Diploma,8.7,"Pleasanton, CA",Contract,Mid-Senior level,,1,
3755580886,Technology & IT,Software Engineer,"['scrum', 'react', 'javascript']",0,Bachelor's,8.7,"Utah County, UT",Full-time,,,1,
3755585807,Technology & IT,Software Engineer,"['manufacturing', 'c', 'azure', 'python', 'troubleshooting', 'linux', 'devops']",3,Master's,8.7,"Redmond, WA",Contract,Associate,12566.67,0,
3757497204,Technology & IT,Software Engineer,"['r', 'recruitment', 'compliance']",2,Bachelor's,8.7,"Charlotte, NC",Full-time,Mid-Senior level,,1,
3757441943,Technology & IT,Software Engineer,"['aws', 'docker', 'typescript', 'kubernetes', 'kotlin', 'communication']",6,Bachelor's,8.7,United States,Full-time,Mid-Senior level,17083.33,0,1.0
