candidate_id,industry_sector,candidate_skills,experience_years,education_level,skill_count
22650051,Transportation & Aviation,"['education', 'customer service', 'manufacturing', 'logistics', 'operations', 'conflict resolution', 'safety', 'crm', 'aviation', 'communication', 'problem solving', 'troubleshooting', 'employee relations', 'analytical', 'physiology', 'negotiation']",0,High School / Diploma,16
24668861,Transportation & Aviation,"['mathematics', 'research', 'manufacturing', 'supply chain', 'fluid mechanics', 'operations', 'quality control', 'lean manufacturing', 'auditing', 'leadership', 'aviation', 'project management', 'statistics', 'presentation skills', 'matlab', 'six sigma']",0,PhD,16
42427521,Transportation & Aviation,"['cpr', 'research', 'education', 'customer service', 'c', 'logistics', 'quality control', 'safety', 'compliance', 'inventory management', 'aviation', 'communication', 'powerpoint', 'excel', 'troubleshooting', 'analytical']",0,Master's,16
96457008,Transportation & Aviation,"['education', 'six sigma']",0,Bachelor's,2
38989376,Transportation & Aviation,"['attention to detail', 'education', 'customer service', 'operations', 'safety', 'compliance', 'time management', 'leadership', 'aviation', 'accounting', 'problem solving', 'project management', 'excel', 'public speaking', 'powerpoint', 'accounts payable', 'negotiation']",0,Master's,17
13405229,Transportation & Aviation,"['aviation', 'customer service', 'excel']",0,Master's,3
17686472,Transportation & Aviation,"['aerospace engineering', 'research', 'education', 'customer service', 'manufacturing', 'operations', 'safety', 'sap', 'communication', 'aviation', 'autocad', 'six sigma']",0,Bachelor's,12
54232810,Transportation & Aviation,"['cpr', 'medical terminology', 'research', 'customer service', 'education', 'advocacy', 'operations', 'safety', 'bls', 'accounting', 'auditing', 'aviation', 'compliance', 'nursing']",0,High School / Diploma,14
25719936,Transportation & Aviation,"['solidworks', 'education', 'manufacturing', 'c', 'operations', 'scada', 'compliance', 'time management', 'aviation', 'r', 'project management', 'powerpoint', 'excel', 'autocad', 'thermodynamics', 'matlab', 'critical thinking']",5,Bachelor's,17
68216398,Transportation & Aviation,"['attention to detail', 'education', 'quality control', 'safety', 'leadership', 'aviation']",6,High School / Diploma,6
17983430,Transportation & Aviation,"['attention to detail', 'education', 'customer service', 'budgeting', 'safety', 'multitasking', 'inventory management', 'aviation', 'powerpoint', 'excel', 'analytical']",0,Bachelor's,11
92283635,Transportation & Aviation,"['mathematics', 'cpr', 'education', 'logistics', 'operations', 'safety', 'leadership', 'communication', 'aviation', 'troubleshooting']",0,High School / Diploma,10
11614114,Transportation & Aviation,"['education', 'customer service', 'logistics', 'procurement', 'leadership', 'communication', 'inventory management', 'aviation', 'analytical', 'six sigma']",9,Master's,10
61315605,Transportation & Aviation,"['education', 'customer service', 'technical support', 'accounting', 'compliance', 'aviation', 'troubleshooting', 'critical thinking']",0,Bachelor's,8
16850314,Transportation & Aviation,"['research', 'education', 'customer service', 'data entry', 'procurement', 'quality control', 'safety', 'communication', 'aviation', 'powerpoint', 'problem solving', 'excel', 'autocad']",10,Bachelor's,13
11959428,Transportation & Aviation,"['education', 'customer service', 'troubleshooting']",0,Bachelor's,3
10395944,Transportation & Aviation,"['education', 'customer service', 'communication', 'aviation', 'time management', 'leadership']",19,Bachelor's,6
10189110,Transportation & Aviation,"['education', 'customer service', 'logistics', 'accounting', 'communication', 'aviation', 'excel', 'negotiation']",15,Master's,8
10567764,Transportation & Aviation,"['education', 'c', 'html', 'safety', 'aviation']",0,Bachelor's,5
30148777,Transportation & Aviation,"['education', 'customer service', 'accounts receivable', 'litigation', 'aviation', 'powerpoint', 'legal research', 'excel', 'accounts payable']",0,Master's,9
24544244,Transportation & Aviation,"['cpr', 'education', 'customer service', 'data entry', 'safety', 'accounting', 'communication', 'aviation', 'leadership', 'powerpoint', 'problem solving', 'time management', 'excel', 'analytical', 'negotiation']",0,High School / Diploma,15
19284293,Transportation & Aviation,"['research', 'engineering design', 'education', 'operations', 'safety', 'compliance', 'leadership', 'aviation', 'excel']",20,Bachelor's,9
11752500,Transportation & Aviation,"['education', 'c', 'safety', 'hvac', 'leadership', 'aviation', 'communication', 'project management', 'troubleshooting']",20,Bachelor's,9
31536294,Transportation & Aviation,"['education', 'c', 'logistics', 'operations', 'safety', 'aviation', 'project management', 'problem solving', 'shell', 'troubleshooting', 'six sigma']",0,Bachelor's,11
22442947,Transportation & Aviation,"['education', 'adaptability', 'conflict resolution', 'operations', 'safety', 'time management', 'aviation', 'leadership', 'excel', 'strategic planning']",5,High School / Diploma,10
27512470,Transportation & Aviation,"['vendor management', 'research', 'education', 'customer service', 'data entry', 'logistics', 'operations', 'accounts receivable', 'compliance', 'leadership', 'time management', 'communication', 'critical thinking', 'problem solving', 'powerpoint', 'excel', 'accounts payable', 'account management']",0,Master's,18
14874322,Transportation & Aviation,"['safety', 'customer service', 'education']",0,Bachelor's,3
23464505,Transportation & Aviation,"['aws', 'unix', 'research', 'education', 'c', 'oracle', 'html', 'java', 'scrum', 'css', 'perl', 'linux', 'analytical', 'sql']",0,Master's,14
12504278,Transportation & Aviation,"['strategy', 'research', 'education', 'customer service', 'accounting', 'agriculture', 'aviation', 'communication', 'troubleshooting']",0,Bachelor's,9
58048626,Transportation & Aviation,"['research', 'education', 'recruitment', 'logistics', 'operations', 'safety', 'accounting', 'crm', 'communication', 'negotiation', 'strategic planning']",0,Master's,11
15684810,Transportation & Aviation,"['research', 'education', 'customer service', 'c', 'operations', 'quality control', 'safety', 'inventory management', 'aviation', 'employee relations', 'technical support']",0,Bachelor's,11
17694572,Transportation & Aviation,"['cpr', 'data entry', 'customer service', 'education', 'pharmacology', 'time management', 'powerpoint', 'excel', 'troubleshooting']",0,Master's,9
22168194,Transportation & Aviation,"['safety', 'customer service', 'education', 'troubleshooting']",10,High School / Diploma,4
29595906,Transportation & Aviation,"['education', 'safety', 'hvac']",1,High School / Diploma,3
77626587,Transportation & Aviation,"['education', 'customer service', 'logistics', 'conflict resolution', 'operations', 'communication', 'time management', 'leadership', 'project management', 'negotiation', 'account management']",0,Master's,11
98389424,Transportation & Aviation,"['unix', 'education', 'ux', 'compliance', 'leadership', 'communication', 'aviation', 'inventory management', 'troubleshooting', 'linux']",0,Bachelor's,10
38663892,Transportation & Aviation,"['research', 'payroll', 'education', 'operations', 'safety', 'sap', 'accounting', 'time management', 'aviation', 'statistics', 'problem solving', 'excel', 'analytical']",0,Bachelor's,13
17152392,Transportation & Aviation,"['strategy', 'research', 'education', 'supply chain', 'procurement', 'operations', 'logistics', 'leadership', 'kanban', 'inventory management', 'performance management', 'six sigma']",0,Master's,12
49646155,Transportation & Aviation,"['research', 'education', 'logistics', 'operations', 'accounts receivable', 'safety', 'compliance', 'aviation', 'project management', 'analytical']",17,Bachelor's,10
33627938,Transportation & Aviation,"['education', 'risk management', 'operations', 'sap', 'compliance', 'aviation', 'r']",0,Master's,7
12904972,Transportation & Aviation,"['education', 'safety', 'public speaking', 'communication', 'time management', 'compliance', 'project management', 'aviation', 'troubleshooting', 'six sigma']",0,Master's,10
12239749,Transportation & Aviation,"['mathematics', 'education', 'data entry', 'logistics', 'procurement', 'teaching', 'safety', 'leadership', 'communication', 'aviation', 'powerpoint', 'statistics', 'excel']",0,Master's,13
16279537,Transportation & Aviation,"['strategy', 'research', 'education', 'logistics', 'operations', 'safety', 'public speaking', 'leadership', 'aviation', 'compliance', 'communication', 'statistics', 'analytical']",0,Master's,13
17008356,Transportation & Aviation,"['research', 'education', 'customer service', 'cold calling', 'logistics', 'operations', 'compliance', 'time management', 'aviation', 'negotiation', 'account management']",0,Master's,11
28020046,Transportation & Aviation,"['manufacturing', 'lean manufacturing', 'erp', 'leadership', 'aviation', 'six sigma', 'education', 'quality control', 'safety', 'crm', 'illustrator', 'analytical', 'procurement', 'photoshop', 'compliance', 'communication', 'statistics', 'problem solving', 'excel', 'strategy', 'operations', 'troubleshooting']",0,Master's,22
25625173,Transportation & Aviation,"['strategy', 'research', 'education', 'logistics', 'operations', 'procurement', 'safety', 'hvac', 'compliance', 'aviation', 'critical thinking', 'project management', 'r', 'presentation skills', 'analytical', 'technical support']",25,Master's,16
29534737,Transportation & Aviation,"['education', 'manufacturing', 'operations', 'quality control', 'aviation', 'troubleshooting']",0,Bachelor's,6
17655479,Transportation & Aviation,"['education', 'customer service', 'manufacturing', 'safety', 'erp', 'compliance', 'communication', 'aviation']",3,High School / Diploma,8
12043694,Transportation & Aviation,"['research', 'education', 'procurement', 'operations', 'safety', 'compliance', 'time management', 'aviation', 'excel', 'troubleshooting']",0,Bachelor's,10
99416532,Transportation & Aviation,"['attention to detail', 'education', 'customer service', 'logistics', 'operations', 'accounting', 'leadership', 'communication', 'aviation', 'compliance', 'problem solving']",0,High School / Diploma,11
24589765,Transportation & Aviation,"['education', 'oracle', 'accounting', 'communication', 'social media', 'leadership', 'aviation', 'powerpoint', 'excel', 'mentoring', 'performance management']",0,Bachelor's,11
31605080,Transportation & Aviation,"['research', 'education', 'customer service', 'logistics', 'inventory management', 'aviation', 'problem solving', 'troubleshooting', 'technical support']",0,High School / Diploma,9
21190805,Transportation & Aviation,"['cpr', 'education', 'customer service', 'operations', 'teaching', 'safety', 'social media', 'aviation', 'powerpoint', 'excel', 'nursing']",5,Bachelor's,11
